id,enquiry_id,data,invoice_type,use_editage_card,editage_card_id,currency_code,premium,billing_unit_count,rate,discount,tax,gross_price,net_price,price_after_tax,client_invoice_frequency,status,invoice_id,created_by,created_date,last_modified_by,last_modified_date,payment_admin_eos_id,editage_card_status,component_id,eos_users,sent_to_client_date,active,converted_amount,converted_currency
2740840,2504116,{"subscription_plan_id": 91024},1290,,,CNY,,1,0.0000,452.8300,27.1698,905.6600,452.8300,480.0000,job,quote-accepted,1040561,414737,2020-01-01 04:44:38.000000,414737,2020-01-01 04:44:38.000000,,,2702884,,2020-01-01 04:44:38,true,,
2740843,2504119,"{""job_confirmation"": {""amount"": 787, ""currency"": ""USD""}}",98738,,,USD,,1,708.0000,,0.0000,708.0000,708.0000,708.0000,job,quote-accepted,1044233,724470,2020-01-01 04:52:02.000000,670418,2020-01-08 09:22:29.000000,,,2702887,,2020-01-08 09:22:29,true,,
2740844,2504120,,1261,,,JPY,,200,6.0000,,160.0000,1200.0000,1600.0000,1760.0000,job,quote-accepted,1041631,268052,2020-01-01 05:13:00.000000,223748,2020-01-02 13:56:16.000000,,,2702888,,2020-01-02 13:56:16,true,,
2740845,2504121,,1290,false,20656,CNY,,2440,0.6600,,121.3100,1610.4000,2021.9000,2143.2100,job,quote-accepted,1042897,772545,2020-01-01 05:16:59.000000,453678,2020-01-05 22:49:42.000000,,released,2702889,,2020-01-05 22:49:42,true,,
2740846,2504122,,1261,,,JPY,,523,12.0000,,941.0000,6276.0000,9414.0000,10355.0000,job,quote-accepted,1041768,63344,2020-01-01 05:17:02.000000,727,2020-01-02 16:55:17.000000,,,2702890,,2020-01-02 16:55:17,true,,
2740862,2504138,,1287,,,BRL,,1,217.7100,,0.0000,217.7100,328.1100,328.1100,job,quote-accepted,1044729,7137,2020-01-01 06:09:03.000000,607041,2020-01-08 19:06:56.000000,,,2702906,,2020-01-08 19:06:56,true,,
2740873,2504149,,1269,,,USD,,1,329.0000,,0.0000,329.0000,329.0000,329.0000,monthly,quote-accepted,1059445,125286,2020-01-01 06:15:04.000000,671804,2020-01-03 16:30:45.000000,,,2702917,,2020-01-03 16:30:45,true,,
2740882,2504158,,1245,,,JPY,,4452,0.0000,,450.0000,0.0000,4500.0000,4950.0000,job,quote-accepted,1042350,678240,2020-01-01 06:27:54.000000,232220,2020-02-12 12:29:36.000000,,,2702926,,2020-01-03 17:29:49,true,,
2740887,2504163,,1283,,,USD,,1,406.0000,,0.0000,406.0000,345.1000,345.1000,job,quote-accepted,1044307,631715,2020-01-01 06:33:02.000000,720,2020-01-08 10:50:25.000000,,,2702931,,2020-01-08 10:50:24,true,,
2740897,2504172,,1245,,,JPY,,4335,13.0000,,5635.0000,56355.0000,56355.0000,61990.0000,job,quote-accepted,1042269,678180,2020-01-01 06:39:07.000000,670418,2020-01-03 15:47:56.000000,,,2702941,,2020-01-03 15:47:55,true,,
2740914,2504188,,1269,,,USD,,8980,0.0770,,0.0000,691.4600,691.4600,691.4600,monthly,quote-accepted,1059445,125286,2020-01-01 07:00:03.000000,377578,2020-01-07 02:56:53.000000,,,2702958,,2020-01-07 02:56:52,true,,
2740917,2504190,,1245,,,JPY,,1503,11.0000,2555.0000,2299.0000,16533.0000,22996.0000,25295.0000,job,quote-accepted,1043623,292923,2020-01-01 07:01:17.000000,417510,2020-01-07 10:59:05.000000,,,2702961,,2020-01-07 10:59:04,true,,
2740938,2504211,,1261,,,JPY,,2252,16.0000,,3242.0000,36032.0000,32429.0000,35671.0000,job,quote-accepted,1041381,752840,2020-01-01 07:08:11.000000,603132,2020-01-02 06:52:46.000000,,,2702982,,2020-01-02 06:52:46,true,,
2740952,2504225,,1269,,,USD,,1,239.0000,,0.0000,239.0000,239.0000,239.0000,monthly,quote-accepted,1059445,125286,2020-01-01 07:15:03.000000,371757,2020-01-01 21:05:26.000000,,,2702996,,2020-01-01 21:05:26,true,,
2740960,2504233,,1269,,,USD,,5077,0.0770,,0.0000,390.9200,390.9200,390.9200,monthly,quote-accepted,1059445,125286,2020-01-01 07:20:02.000000,204676,2020-01-06 18:55:26.000000,,,2703004,,2020-01-06 18:55:26,true,,
2740961,2504234,,1245,,,JPY,,7000,5.5000,,3465.0000,38500.0000,34650.0000,38115.0000,job,quote-accepted,1043596,769555,2020-01-01 07:20:17.000000,349683,2020-01-07 10:18:17.000000,,,2703005,,2020-01-07 10:18:16,true,,
2740972,2504245,,1256,,,USD,,2470,0.1000,20.0000,0.0000,247.0000,202.3000,202.3000,job,quote-accepted,1043036,99319,2020-01-01 07:28:30.000000,477353,2020-01-06 11:18:40.000000,,,2703016,,2020-01-06 11:18:40,true,,
2740982,2504252,,1269,,,USD,,6384,0.0770,,0.0000,491.5600,491.5600,491.5600,monthly,quote-accepted,1059445,125286,2020-01-01 07:34:03.000000,380940,2020-01-06 15:58:56.000000,,,2703026,,2020-01-06 15:58:56,true,,
2740983,2504253,,1245,,,JPY,,122,6.0000,,73.0000,732.0000,732.0000,805.0000,job,quote-accepted,1041979,83151,2020-01-01 07:34:25.000000,232220,2020-01-17 09:08:35.000000,,,2703027,,2020-01-03 08:18:48,true,,
2740988,2504258,,90500,true,2459,CNY,,2596,0.4720,288.0000,56.2400,1225.3100,937.3100,993.5500,job,quote-accepted,1041579,179343,2020-01-01 07:41:55.000000,177669,2020-01-02 12:46:49.000000,,created,2703032,,2020-01-02 12:46:49,true,,
2740994,2504264,,1290,true,5080,CNY,,6686,0.0000,,18.3600,0.0000,306.0000,324.3600,job,quote-accepted,1043198,409,2020-01-01 07:47:43.000000,596543,2020-01-06 14:16:47.000000,,created,2703038,,2020-01-06 14:16:47,true,,
2740995,2504265,,1277,true,13334,KRW,,1,1.0000,,0.0000,1.0000,1.0000,1.0000,job,quote-accepted,1040594,225667,2020-01-01 07:48:01.000000,490211,2020-01-01 07:53:13.000000,,created,2703039,,2020-01-01 07:53:13,true,,
2741003,2504272,,1280,false,20763,KRW,,4788,110.0000,26334.0000,50034.0000,526680.0000,500346.0000,550380.0000,job,quote-accepted,1041387,281204,2020-01-01 07:55:28.000000,596543,2020-01-02 07:05:00.000000,,created,2703047,,2020-01-02 07:04:59,true,,
2741006,2504275,,1245,,,JPY,,2351,11.0000,,2997.0000,25861.0000,29976.0000,32973.0000,job,quote-accepted,1043003,606141,2020-01-01 07:57:07.000000,477353,2020-01-06 10:23:23.000000,,,2703050,,2020-01-06 10:23:23,true,,
2741009,2504278,,1266,,,CNY,,3192,0.7070,,135.4000,2256.7400,2256.7400,2392.1400,monthly,quote-accepted,1059203,81937,2020-01-01 07:57:33.000000,162972,2020-01-04 09:04:42.000000,,,2703053,,2020-01-04 09:04:42,true,,
2741017,2504285,,1245,,,JPY,,2538,11.0000,,2791.0000,27918.0000,27918.0000,30709.0000,job,quote-accepted,1043043,97335,2020-01-01 08:01:08.000000,417510,2020-01-06 11:24:33.000000,,,2703061,,2020-01-06 11:24:32,true,,
2741030,2504298,,1245,,,JPY,,2483,8.0000,,1986.0000,19864.0000,19864.0000,21850.0000,job,quote-accepted,1041526,686295,2020-01-01 08:05:34.000000,337737,2020-01-08 12:46:35.000000,,,2703074,,2020-01-02 11:55:01,true,,
2741038,2504306,,1294,,,TWD,,3435,3.5000,,571.0000,12022.0000,11421.0000,11992.0000,job,quote-accepted,1043359,186420,2020-01-01 08:10:03.000000,632696,2020-01-06 19:00:54.000000,,,2703082,,2020-01-06 19:00:53,true,,
2741040,2504307,"{""job_confirmation"": {""amount"": 521.0700000000000500222085975110530853271484375, ""currency"": ""USD""}}",61593,,,USD,,6433,0.0810,,0.0000,521.0700,521.0700,521.0700,job,quote-accepted,1044295,775372,2020-01-01 08:10:17.000000,284378,2020-01-08 10:42:20.000000,,,2703084,,2020-01-08 10:42:20,true,,
2741054,2504322,,1277,,,KRW,,560,62.0000,,4284.0000,34720.0000,42840.0000,47124.0000,job,quote-accepted,1042524,775382,2020-01-01 08:16:08.000000,162972,2020-01-04 09:00:35.000000,,,2703098,,2020-01-04 09:00:35,true,,
2741069,2504337,,1245,,,JPY,,1423,6.0000,,853.0000,8538.0000,8538.0000,9391.0000,job,quote-accepted,1041765,15894,2020-01-01 08:27:43.000000,671804,2020-01-02 16:51:10.000000,,,2703113,,2020-01-02 16:51:10,true,,
2741073,2504339,,1290,,,CNY,,3914,0.6600,,154.9900,2583.2400,2583.2400,2738.2300,job,quote-accepted,1043115,774252,2020-01-01 08:33:01.000000,287615,2020-01-06 12:29:47.000000,,,2703117,,2020-01-06 12:29:46,true,,
2741074,2504340,,1245,,,JPY,,236,6.0000,,134.0000,1416.0000,1346.0000,1480.0000,job,quote-accepted,1041925,38820,2020-01-01 08:34:45.000000,608596,2020-01-02 23:47:56.000000,,,2703118,,2020-01-02 23:47:55,true,,
2741076,2504342,,1261,,,JPY,,446,20.0000,,892.0000,8920.0000,8920.0000,9812.0000,job,quote-accepted,1041251,132514,2020-01-01 08:35:26.000000,240653,2020-01-01 16:41:23.000000,,,2703120,,2020-01-01 16:41:23,true,,
2741078,2504344,,1245,,,JPY,,5238,25.0000,,10574.0000,130950.0000,105743.0000,116317.0000,job,quote-accepted,1045823,353196,2020-01-01 08:41:34.000000,674,2020-01-10 13:32:01.000000,,,2703122,,2020-01-10 13:32:00,true,,
2741079,2504345,,1245,,,JPY,,4152,30.0000,,12456.0000,124560.0000,124560.0000,137016.0000,job,quote-accepted,1043004,88726,2020-01-01 08:41:35.000000,229811,2020-01-06 10:28:45.000000,,,2703123,,2020-01-06 10:28:45,true,,
2741084,2504349,,1269,,,USD,,4292,0.0770,,0.0000,330.4800,330.4800,330.4800,monthly,quote-accepted,1059445,125286,2020-01-01 08:56:02.000000,671804,2020-01-06 19:25:12.000000,,,2703128,,2020-01-06 19:25:12,true,,
2741085,2504350,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 08:56:03.000000,643388,2020-01-01 16:54:22.000000,,,2703129,,2020-01-01 16:54:22,true,,
2741087,2504352,,1256,true,20277,USD,,750,0.1320,,0.0000,99.0000,99.0000,99.0000,job,quote-accepted,1041952,764826,2020-01-01 08:58:53.000000,520639,2020-01-03 06:45:51.000000,,created,2703131,,2020-01-03 06:45:51,true,,
2741088,2504353,,1269,,,USD,,6012,0.0770,,0.0000,462.9200,462.9200,462.9200,monthly,quote-accepted,1059445,125286,2020-01-01 09:00:02.000000,182419,2020-01-06 17:38:02.000000,,,2703132,,2020-01-06 17:38:02,true,,
2741089,2504354,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 09:00:39.000000,643388,2020-01-02 19:08:48.000000,,,2703133,,2020-01-02 19:08:47,true,,
2741091,2504356,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 09:03:06.000000,643388,2020-01-02 18:45:36.000000,,,2703135,,2020-01-02 18:45:36,true,,
2741094,2504358,,1290,,,CNY,,5759,0.6600,382.0000,205.2500,3800.9400,3420.8500,3626.1000,job,quote-accepted,1043735,775248,2020-01-01 09:06:46.000000,404,2020-01-07 12:46:13.000000,,,2703138,,2020-01-07 12:46:13,true,,
2741096,2504360,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 09:07:23.000000,643388,2020-01-02 19:10:15.000000,,,2703140,,2020-01-02 19:10:15,true,,
2741097,2504361,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 09:09:14.000000,301154,2020-01-01 19:51:02.000000,,,2703141,,2020-01-01 19:51:01,true,,
2741100,2504364,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 09:10:55.000000,643388,2020-01-01 18:20:22.000000,,,2703144,,2020-01-01 18:20:22,true,,
2741102,2504366,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 09:12:38.000000,301154,2020-01-01 14:32:11.000000,,,2703146,,2020-01-01 14:32:11,true,,
2741107,2504371,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 09:17:22.000000,643388,2020-01-02 19:12:17.000000,,,2703151,,2020-01-02 19:12:17,true,,
2741110,2504373,,1269,,,USD,,1,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059449,558,2020-01-01 09:21:07.000000,301154,2020-01-01 11:49:11.000000,,,2703154,,2020-01-01 11:49:11,true,,
2741112,2504375,,1245,,,JPY,,2810,8.0000,,2248.0000,22480.0000,22480.0000,24728.0000,job,quote-accepted,1042003,290057,2020-01-01 09:22:47.000000,594416,2020-01-03 09:03:51.000000,,,2703156,,2020-01-03 09:03:51,true,,
2741115,2504378,,1290,,,CNY,,3444,0.6600,,182.9200,2273.0400,3048.6800,3231.6000,job,quote-accepted,1042501,775396,2020-01-01 09:24:10.000000,603549,2020-01-04 07:36:31.000000,,,2703159,,2020-01-04 07:36:31,true,,
2741119,2504381,,1280,,10015,KRW,,1460,98.0000,,13941.0000,143080.0000,139419.0000,153360.0000,job,quote-accepted,1041976,438084,2020-01-01 09:26:53.000000,607041,2020-01-03 08:05:28.000000,267941,,2703163,,2020-01-03 08:05:28,true,,
2741128,2504390,"{""job_confirmation"": {""amount"": 533, ""currency"": ""USD""}}",92196,,,USD,,1,533.0000,,0.0000,533.0000,533.0000,533.0000,job,quote-accepted,1044015,775125,2020-01-01 09:35:47.000000,177475,2020-01-07 17:39:23.000000,,,2703172,,2020-01-07 17:39:22,true,,
2741129,2504391,,90500,true,4567,CNY,,6911,0.6600,1299.2600,311.8200,4561.2600,5197.0800,5508.9000,job,quote-accepted,1043111,49474,2020-01-01 09:37:17.000000,727,2020-01-06 12:27:01.000000,,created,2703173,,2020-01-06 12:27:00,true,,
2741132,2504393,,1245,,,JPY,,2388,6.0000,,573.0000,14328.0000,5732.0000,6305.0000,job,quote-accepted,1042272,25893,2020-01-01 09:42:01.000000,627023,2020-01-03 15:50:48.000000,,,2703176,,2020-01-03 15:50:48,true,,
2741133,2504394,,1290,,,CNY,,1531,0.6600,,86.3500,1010.4600,1439.1400,1525.4900,job,quote-accepted,1043029,775399,2020-01-01 09:45:01.000000,228622,2020-01-06 11:07:06.000000,,,2703177,,2020-01-06 11:07:06,true,,
2741135,2504396,,1245,,,JPY,,4850,11.0000,7420.0000,6678.0000,53350.0000,66785.0000,73463.0000,job,quote-accepted,1045039,775400,2020-01-01 09:51:22.000000,621,2020-01-09 11:47:33.000000,,,2703179,,2020-01-09 11:47:32,true,,
2741136,2504397,,1256,,,USD,,5563,0.0500,,0.0000,278.1500,278.1500,278.1500,job,quote-accepted,1043182,498463,2020-01-01 09:55:12.000000,279028,2020-01-06 13:53:52.000000,,,2703180,,2020-01-06 13:53:51,true,,
2741140,2504401,,1245,,,JPY,,150,16.0000,,240.0000,2400.0000,2400.0000,2640.0000,job,quote-accepted,1041308,775402,2020-01-01 10:00:13.000000,732,2020-01-01 18:56:13.000000,,,2703184,,2020-01-01 18:56:13,true,,
2741142,2504403,,1290,,,CNY,,5532,0.7550,417.6600,225.5400,4176.6600,3759.0000,3984.5400,job,quote-accepted,1042544,775401,2020-01-01 10:01:43.000000,346443,2020-01-04 10:16:00.000000,,,2703186,,2020-01-04 10:15:59,true,,
2741143,2504404,,1245,,,JPY,,5250,5.5000,,2887.0000,28875.0000,28875.0000,31762.0000,job,quote-accepted,1043784,301112,2020-01-01 10:02:05.000000,653151,2020-01-07 13:30:53.000000,,,2703187,,2020-01-07 13:30:53,true,,
2741148,2504409,,1266,,,CNY,,5128,0.2350,,72.3000,1205.0800,1205.0800,1277.3800,monthly,quote-accepted,1059236,237546,2020-01-01 10:10:09.000000,604922,2020-01-04 00:07:03.000000,,,2703192,,2020-01-04 00:07:02,true,,
2741149,2504410,,1251,,,JPY,,3032,12.0000,,3638.0000,36384.0000,36384.0000,40022.0000,job,quote-accepted,1041414,89237,2020-01-01 10:10:13.000000,398831,2020-01-02 08:38:18.000000,,,2703193,,2020-01-02 08:38:17,true,,
2741151,2504412,,1245,,,JPY,,601,12.0000,810.0000,973.0000,7212.0000,9737.0000,10710.0000,job,quote-accepted,1042568,273642,2020-01-01 10:11:40.000000,417510,2020-01-04 11:01:35.000000,,,2703195,,2020-01-04 11:01:35,true,,
2741152,2504413,,1256,,,USD,,3136,0.1000,43.9000,0.0000,313.6000,395.1400,395.1400,job,quote-accepted,1042979,120753,2020-01-01 10:11:56.000000,520639,2020-01-06 09:13:20.000000,,,2703196,,2020-01-06 09:13:20,true,,
2741154,2504415,,98738,,,USD,,1,562.0000,,0.0000,562.0000,562.0000,562.0000,job,quote-accepted,1044326,775403,2020-01-01 10:13:31.000000,675096,2020-01-08 11:07:48.000000,,,2703198,,2020-01-08 11:07:48,true,,
2741157,2504416,"{""adjustment"": 0, ""order_owner"": ""coordinator"", ""split_details"": {""type"": ""R"", ""max_rate"": ""50"", ""max_value"": 352357}}",1289,,,KRW,,12813,50.0000,,32032.0000,640650.0000,320325.0000,352357.0000,split,quote-accepted,1043642,384938,2020-01-01 10:18:59.000000,222896,2020-01-07 11:18:56.000000,,,2703200,{"eos_user": 379431},2020-01-07 11:18:56,true,,
2741158,2504417,,1256,,,USD,,2737,0.1000,27.3700,0.0000,273.7000,246.3300,246.3300,job,quote-accepted,1043128,106702,2020-01-01 10:19:43.000000,362310,2020-01-06 12:41:29.000000,,,2703201,,2020-01-06 12:41:29,true,,
2741160,2504419,,1245,,,JPY,,3147,11.0000,,5349.0000,34617.0000,53499.0000,58848.0000,job,quote-accepted,1043597,85232,2020-01-01 10:24:28.000000,616800,2020-01-07 10:18:52.000000,,,2703203,,2020-01-07 10:18:52,true,,
2741161,2504420,,1245,,,JPY,,4033,13.0000,,2097.0000,52429.0000,20972.0000,23069.0000,job,quote-accepted,1042537,410253,2020-01-01 10:25:28.000000,441302,2020-01-04 09:57:59.000000,,,2703204,,2020-01-04 09:57:59,true,,
2741166,2504425,,1245,,,JPY,,258,12.0000,,464.0000,3096.0000,4644.0000,5108.0000,job,quote-accepted,1041930,17647,2020-01-01 10:46:19.000000,569194,2020-01-03 00:21:29.000000,,,2703209,,2020-01-03 00:21:29,true,,
2741167,2504426,,1245,true,1506,JPY,,322,6.0000,289.0000,164.0000,1932.0000,1643.0000,1807.0000,job,quote-accepted,1041581,91580,2020-01-01 10:46:46.000000,520639,2020-01-02 12:50:25.000000,90708,created,2703210,,2020-01-02 12:50:25,true,,
2741179,2504438,,1256,,,USD,,3917,0.1210,47.3900,0.0000,473.9500,426.5600,426.5600,job,quote-accepted,1042608,775410,2020-01-01 11:09:08.000000,443799,2020-01-04 12:27:23.000000,,,2703222,,2020-01-04 12:27:23,true,,
2741181,2504440,,90500,,,CNY,,7074,0.8490,1597.3000,383.3500,6005.8200,6389.2400,6772.5900,job,quote-accepted,1041861,512505,2020-01-01 11:11:10.000000,370055,2020-01-02 18:51:19.000000,,,2703224,,2020-01-02 18:51:19,true,,
2741185,2504443,,90500,true,20347,CNY,,1876,0.6600,288.0000,57.0100,1238.1600,950.1600,1007.1700,job,quote-accepted,1042930,765937,2020-01-01 11:14:11.000000,675096,2020-01-06 06:53:17.000000,,created,2703228,,2020-01-06 06:53:17,true,,
2741187,2504445,,1280,,,KRW,,1,268000.0000,,26800.0000,268000.0000,268000.0000,294800.0000,job,quote-accepted,1044393,128647,2020-01-01 11:19:34.000000,538093,2020-01-08 12:02:02.000000,,,2703230,,2020-01-08 12:02:02,true,,
2741188,2504446,,1277,true,10026,KRW,,4493,80.0000,17972.0000,34146.0000,359440.0000,341468.0000,375614.0000,job,quote-accepted,1042072,105240,2020-01-01 11:20:58.000000,502951,2020-01-03 10:58:23.000000,,created,2703231,,2020-01-03 10:58:23,true,,
2741190,2504448,,1261,false,12419,JPY,,1653,6.0000,,991.0000,9918.0000,9918.0000,10909.0000,job,quote-accepted,1042960,583027,2020-01-01 11:23:16.000000,229811,2020-01-06 07:57:46.000000,,released,2703233,,2020-01-06 07:57:45,true,,
2741192,2504450,,1280,,,KRW,,8741,130.0000,,45453.0000,1136330.0000,454532.0000,499985.0000,job,quote-accepted,1042502,240082,2020-01-01 11:24:22.000000,204676,2020-01-04 07:57:25.000000,,,2703235,,2020-01-04 07:57:25,true,,
2741194,2504452,,1261,,,JPY,,5342,17.0000,,7860.0000,90814.0000,78603.0000,86463.0000,job,quote-accepted,1057744,775412,2020-01-01 11:26:25.000000,246452,2020-01-30 10:50:28.000000,,,2703237,,2020-01-30 10:50:28,true,,
2741196,2504454,,1261,,,JPY,,714,12.0000,,1285.0000,8568.0000,12852.0000,14137.0000,job,quote-accepted,1042044,775413,2020-01-01 11:29:26.000000,428938,2020-01-03 10:19:13.000000,,,2703239,,2020-01-03 10:19:13,true,,
2741198,2504456,,13517,,,USD,,4700,0.1000,,0.0000,470.0000,470.0000,470.0000,job,quote-accepted,1043159,650115,2020-01-01 11:31:20.000000,670418,2020-01-06 13:29:00.000000,,,2703241,,2020-01-06 13:29:00,true,,
2741202,2504460,,1256,,,USD,,7300,0.1000,219.0000,0.0000,730.0000,511.0000,511.0000,job,quote-accepted,1044263,774374,2020-01-01 11:42:53.000000,616800,2020-01-08 10:06:33.000000,,,2703245,,2020-01-08 10:06:32,true,,
2741207,2504465,{"subscription_plan_id": 91024},1290,,,CNY,,1,0.0000,452.8300,27.1698,905.6600,452.8300,480.0000,job,quote-accepted,1040954,173587,2020-01-01 11:49:50.000000,173587,2020-01-01 11:49:50.000000,,,2703250,,2020-01-01 11:49:50,true,,
2741209,2504467,,1245,,,JPY,,3321,6.0000,,1992.0000,19926.0000,19926.0000,21918.0000,job,quote-accepted,1042913,353196,2020-01-01 11:51:49.000000,601994,2020-01-06 05:25:47.000000,,,2703252,,2020-01-06 05:25:47,true,,
2741211,2504469,,1245,,,JPY,,1,29999.0000,,2850.0000,29999.0000,28500.0000,31350.0000,job,quote-accepted,1043338,202049,2020-01-01 11:54:30.000000,733387,2020-01-06 18:19:51.000000,,,2703254,,2020-01-06 18:19:51,true,,
2741214,2504472,,1280,,,KRW,,970,62.0000,,5412.0000,60140.0000,54126.0000,59538.0000,job,quote-accepted,1041545,775420,2020-01-01 11:56:25.000000,244608,2020-01-02 12:10:44.000000,,,2703257,,2020-01-02 12:10:44,true,,
2741215,2504473,,1261,,,JPY,,6111,16.0000,8480.0000,7333.0000,97776.0000,73332.0000,80665.0000,job,quote-accepted,1042447,452853,2020-01-01 11:58:41.000000,452853,2020-02-17 12:21:21.000000,,,2703258,,2020-01-03 20:14:01,true,,
2741216,2504474,,1269,,,USD,,4671,0.0000,,0.0000,0.0000,0.0000,0.0000,monthly,quote-accepted,1059445,125286,2020-01-01 12:00:02.000000,182419,2020-01-06 16:29:17.000000,,,2703259,,2020-01-06 16:29:17,true,,
2741217,2504475,,90500,true,17671,CNY,,9505,0.6600,1334.1600,301.1200,6273.3000,5018.6400,5319.7600,job,quote-accepted,1045538,683970,2020-01-01 12:02:25.000000,338613,2020-01-10 06:53:09.000000,,created,2703260,,2020-01-10 06:53:09,true,,
2741220,2504478,,1261,,,JPY,,1868,13.0000,,2428.0000,24284.0000,24284.0000,26712.0000,job,quote-accepted,1042110,775421,2020-01-01 12:07:24.000000,228384,2020-01-03 11:40:34.000000,,,2703263,,2020-01-03 11:40:34,true,,
2741224,2504481,,1245,,,JPY,,5798,0.0000,,2800.0000,0.0000,28000.0000,30800.0000,job,quote-accepted,1043030,107561,2020-01-01 12:13:56.000000,406684,2020-01-06 11:09:20.000000,,,2703267,,2020-01-06 11:09:20,true,,
2741228,2504485,,1245,,,JPY,,1521,11.0000,,1673.0000,16731.0000,16731.0000,18404.0000,job,quote-accepted,1043229,770392,2020-01-01 12:20:44.000000,398831,2020-01-06 15:00:35.000000,,,2703271,,2020-01-06 15:00:35,true,,
